libraryID,taxID,counts,kingdom,phylum,class,order,family,genera,species,EFB_status,Yard
ApisM_MM__10_26_2021_barcode04,1762,1,Bacteria, Actinomycetota, Mycobacteriales, Actinomycetes, Mycobacteriaceae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2008377,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Apilactobacillus, Apilactobacillus quenuiae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,72407,201,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Klebsiella, Klebsiella pneumoniae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1423799,16,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Ligilactobacillus, Ligilactobacillus salivarius,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1605,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Ligilactobacillus, Ligilactobacillus animalis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,561177,1,Bacteria, Bacillota, Tissierellales, Tissierellia, Peptoniphilaceae, Anaerococcus, Anaerococcus hydrogenalis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1115999,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,868153,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,44249,5,Bacteria, Bacillota, Bacillales, Bacilli, Paenibacillaceae, Paenibacillus, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1445513,2,Bacteria, Pseudomonadota, Orbales, Gammaproteobacteria, Orbaceae, Gilliamella, Gilliamella apicola,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,666,94,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, Vibrio cholerae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,43662,2,Bacteria, Pseudomonadota, Alteromonadales, Gammaproteobacteria, Pseudoalteromonadaceae, Pseudoalteromonas, Pseudoalteromonas piscicida,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,762966,3,Bacteria, Pseudomonadota, Burkholderiales, Betaproteobacteria, Sutterellaceae, Parasutterella, Parasutterella excrementihominis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2767877,5,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Apilactobacillus, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1311,15,Bacteria, Bacillota, Lactobacillales, Bacilli, Streptococcaceae, Streptococcus, Streptococcus agalactiae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1358,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Streptococcaceae, Lactococcus, Lactococcus lactis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1717,1,Bacteria, Actinomycetota, Mycobacteriales, Actinomycetes, Corynebacteriaceae, Corynebacterium, Corynebacterium diphtheriae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,487,41,Bacteria, Pseudomonadota, Neisseriales, Betaproteobacteria, Neisseriaceae, Neisseria, Neisseria meningitidis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1169330,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,445,2,Bacteria, Pseudomonadota, Legionellales, Gammaproteobacteria, Legionellaceae, Legionella, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,428125,8,Bacteria, Bacillota, Eubacteriales, Clostridia, Oscillospiraceae, NA, [Clostridium] leptum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1492,1,Bacteria, Bacillota, Eubacteriales, Clostridia, Clostridiaceae, Clostridium, Clostridium butyricum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,53446,1,Bacteria, Actinomycetota, Kitasatosporales, Actinomycetes, Streptomycetaceae, Streptomyces, Streptomyces cinnamoneus,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,360316,4,Bacteria, Pseudomonadota, Methylococcales, Gammaproteobacteria, Crenotrichaceae, Crenothrix, Crenothrix polyspora,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,584,148,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Morganellaceae, Proteus, Proteus mirabilis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1218495,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Apilactobacillus, Apilactobacillus apinorum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1280,17,Bacteria, Bacillota, Bacillales, Bacilli, Staphylococcaceae, Staphylococcus, Staphylococcus aureus,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,147802,116,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, Lactobacillus iners,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,360423,25,Bacteria, NA, NA, NA, NA, NA, uncultured marine bacterium Ant4D3,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,31953,3,Bacteria, Actinomycetota, Bifidobacteriales, Actinomycetes, Bifidobacteriaceae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,170673,1,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, Vibrio kanaloae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,412034,1,Bacteria, Pseudomonadota, NA, Gammaproteobacteria, Celerinatantimonadaceae, Celerinatantimonas, Celerinatantimonas diazotrophica,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1701325,10,Bacteria, NA, NA, NA, NA, NA, uncultured bacterium 5G12,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,629,3,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Yersiniaceae, Yersinia, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,573,37,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Klebsiella, Klebsiella pneumoniae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,411464,2,Bacteria, Thermodesulfobacteriota, Desulfovibrionales, Desulfovibrionia, Desulfovibrionaceae, Desulfovibrio, Desulfovibrio piger,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1281040,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1526571,18,Bacteria, Pseudomonadota, Alteromonadales, Gammaproteobacteria, Alteromonadaceae, Lacimicrobium, Lacimicrobium alkaliphilum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,868144,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,166486,2,Bacteria, Bacillota, Eubacteriales, Clostridia, Lachnospiraceae, Roseburia, Roseburia intestinalis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2754717,4,Bacteria, Actinomycetota, NA, NA, NA, Candidatus Hakubanella, Candidatus Hakubanella thermoalkaliphilus,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,976,1,Bacteria, Bacteroidota, NA, NA, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,13134,1,Bacteria, Pseudomonadota, Rhodospirillales, Alphaproteobacteria, Rhodospirillaceae, Magnetospirillum, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2653183,10,Bacteria, Pseudomonadota, Burkholderiales, Betaproteobacteria, NA, NA, Burkholderiales bacterium 8X,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1443103,3,Bacteria, Pseudomonadota, Neisseriales, Betaproteobacteria, Neisseriaceae, Snodgrassella, Snodgrassella alvi,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,747,2,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Pasteurella, Pasteurella multocida,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,109790,44,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, Lactobacillus jensenii,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,586,24,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Morganellaceae, Providencia, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,411481,2,Bacteria, Actinomycetota, Bifidobacteriales, Actinomycetes, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium adolescentis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,525282,1,Bacteria, Bacillota, Tissierellales, Tissierellia, Peptoniphilaceae, Finegoldia, Finegoldia magna,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1123227,4,Bacteria, Pseudomonadota, Rhodospirillales, Alphaproteobacteria, Acetobacteraceae, Saccharibacter, Saccharibacter floricola,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,346,1,Bacteria, Pseudomonadota, Xanthomonadales, Gammaproteobacteria, Xanthomonadaceae, Xanthomonas, Xanthomonas citri,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1690,1,Bacteria, Actinomycetota, Bifidobacteriales, Actinomycetes, Bifidobacteriaceae, Bifidobacterium, Bifidobacterium pseudolongum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,456482,199,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Haemophilus, Haemophilus influenzae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,536,1,Bacteria, Pseudomonadota, Neisseriales, Betaproteobacteria, Chromobacteriaceae, Chromobacterium, Chromobacterium violaceum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1351754,58,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Avibacterium, Avibacterium paragallinarum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1350,48,Bacteria, Bacillota, Lactobacillales, Bacilli, Enterococcaceae, Enterococcus, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,303541,36,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, Lactobacillus apis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,192955,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Salmonella, Salmonella enterica,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,669260,1,Bacteria, Pseudomonadota, Pasteurellales, Gammaproteobacteria, Pasteurellaceae, Mannheimia, Mannheimia haemolytica,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1760,5,Bacteria, Actinomycetota, NA, Actinomycetes, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2751024,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, Lactobacillus sp. W8092,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,985762,3,Bacteria, Bacillota, Bacillales, Bacilli, Staphylococcaceae, Staphylococcus, Staphylococcus agnetis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1236703,2,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Candidatus Photodesmus, Candidatus Photodesmus katoptron,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,60520,13,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactiplantibacillus, Lactiplantibacillus paraplantarum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1335631,3,Bacteria, Pseudomonadota, Orbales, Gammaproteobacteria, Orbaceae, Frischella, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,351614,2,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Morganellaceae, Xenorhabdus, Xenorhabdus stockiae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2099,1,Bacteria, Mycoplasmatota, Mycoplasmatales, Mollicutes, Mycoplasmataceae, Mesomycoplasma, Mesomycoplasma hyopneumoniae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2744256,3,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Yersiniaceae, Serratia, Serratia sp. ME43,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2817997,67,Bacteria, Pseudomonadota, Orbales, Gammaproteobacteria, Orbaceae, Gilliamella, Gilliamella sp. B3801,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1909294,1,Bacteria, Pseudomonadota, Hyphomicrobiales, Alphaproteobacteria, NA, NA, Hyphomicrobiales bacterium,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,679196,41,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactobacillus, Lactobacillus gasseri,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1392,2,Bacteria, Bacillota, Bacillales, Bacilli, Bacillaceae, Bacillus, Bacillus anthracis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1185650,1,Bacteria, Actinomycetota, Mycobacteriales, Actinomycetes, Mycobacteriaceae, Mycobacteroides, Mycobacteroides abscessus,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,294,1,Bacteria, Pseudomonadota, Pseudomonadales, Gammaproteobacteria, Pseudomonadaceae, Pseudomonas, Pseudomonas fluorescens,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,234,1,Bacteria, Pseudomonadota, Hyphomicrobiales, Alphaproteobacteria, Brucellaceae, Brucella, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1396,98,Bacteria, Bacillota, Bacillales, Bacilli, Bacillaceae, Bacillus, Bacillus cereus,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,394935,3,Bacteria, Pseudomonadota, Neisseriales, Betaproteobacteria, Chromobacteriaceae, Chromobacterium, Chromobacterium haemolyticum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,411465,28,Bacteria, Bacillota, Tissierellales, Tissierellia, Peptoniphilaceae, Parvimonas, Parvimonas micra,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2608891,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Enterococcaceae, Enterococcus, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,356,4,Bacteria, Pseudomonadota, Hyphomicrobiales, Alphaproteobacteria, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,38293,140,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Photobacterium, Photobacterium damselae,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1423,1,Bacteria, Bacillota, Bacillales, Bacilli, Bacillaceae, Bacillus, Bacillus subtilis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,439495,2,Bacteria, Pseudomonadota, Hyphomicrobiales, Alphaproteobacteria, Stappiaceae, Pseudovibrio, Pseudovibrio sp. JE062,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1641715,1,Bacteria, Pseudomonadota, Cellvibrionales, Gammaproteobacteria, Spongiibacteraceae, Sinobacterium, Sinobacterium norvegicum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,434,7,Bacteria, Pseudomonadota, Rhodospirillales, Alphaproteobacteria, Acetobacteraceae, Acetobacter, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1077464,2,Bacteria, Bacillota, Lactobacillales, Bacilli, Streptococcaceae, Streptococcus, Streptococcus oralis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1274384,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Enterococcaceae, Enterococcus, Enterococcus alcedinis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,680,29,Bacteria, Pseudomonadota, Vibrionales, Gammaproteobacteria, Vibrionaceae, Vibrio, Vibrio campbellii,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1403932,13,Bacteria, Bacillota, Veillonellales, Negativicutes, Veillonellaceae, Veillonella, Veillonella sp. DORA_A_3_16_22,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,411484,3,Bacteria, Bacillota, Eubacteriales, Clostridia, Clostridiaceae, Clostridium, Clostridium sp. SS2/1,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1986797,1,Bacteria, Pseudomonadota, Candidatus Pelagibacterales, Alphaproteobacteria, Pelagibacteraceae, Candidatus Pelagibacter, Candidatus Pelagibacter sp. TMED118,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1359168,1,Bacteria, Pseudomonadota, Rickettsiales, Alphaproteobacteria, Rickettsiaceae, Orientia, Orientia chuto,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,624,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Shigella, Shigella sonnei,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1496,3,Bacteria, Bacillota, Eubacteriales, Clostridia, Peptostreptococcaceae, Clostridioides, Clostridioides difficile,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,70348,1,Bacteria, Pseudomonadota, Moraxellales, Gammaproteobacteria, Moraxellaceae, Acinetobacter, Acinetobacter dispersus,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,393763,1,Bacteria, Bacillota, Bacillales, Bacilli, Bacillaceae, Anaerobacillus, Anaerobacillus alkalilacustris,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1491,2,Bacteria, Bacillota, Eubacteriales, Clostridia, Clostridiaceae, Clostridium, Clostridium botulinum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,470145,1,Bacteria, Bacteroidota, Bacteroidales, Bacteroidia, Bacteroidaceae, Phocaeicola, Phocaeicola coprocola,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,54062,1,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Pediococcus, Pediococcus parvulus,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1182663,2,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,201089,3,Bacteria, Thermodesulfobacteriota, Desulfobacterales, Desulfobacteria, Desulfobacteriaceae, Desulfobacterium, uncultured Desulfobacterium sp.,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,33934,1,Bacteria, Bacillota, Bacillales, Bacilli, Bacillaceae, Anoxybacillus, Anoxybacillus flavithermus,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,287,3,Bacteria, Pseudomonadota, Pseudomonadales, Gammaproteobacteria, Pseudomonadaceae, Pseudomonas, Pseudomonas aeruginosa,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,201174,1,Bacteria, Actinomycetota, NA, NA, NA, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,40576,1,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Morganellaceae, Xenorhabdus, Xenorhabdus bovienii,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1590,15,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Lactiplantibacillus, Lactiplantibacillus plantarum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,506,1,Bacteria, Pseudomonadota, Burkholderiales, Betaproteobacteria, Alcaligenaceae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,33986,1,Bacteria, Bacillota, Bacillales, Bacilli, NA, Exiguobacterium, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,868183,2,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1336,9,Bacteria, Bacillota, Lactobacillales, Bacilli, Streptococcaceae, Streptococcus, Streptococcus equi,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1570339,2,Bacteria, Bacillota, Tissierellales, Tissierellia, Peptoniphilaceae, NA, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,158836,201,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Enterobacter, Enterobacter hormaechei,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1599,6,Bacteria, Bacillota, Lactobacillales, Bacilli, Lactobacillaceae, Latilactobacillus, Latilactobacillus sakei,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,615,84,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Yersiniaceae, Serratia, Serratia marcescens,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,100886,1,Bacteria, Bacillota, Erysipelotrichales, Erysipelotrichia, Coprobacillaceae, Catenibacterium, Catenibacterium mitsuokai,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,29384,10,Bacteria, Bacillota, Bacillales, Bacilli, Staphylococcaceae, Staphylococcus, Staphylococcus kloosii,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,796392,8,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Enterobacteriaceae, Escherichia, Escherichia coli,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2972786,8,Bacteria, Pseudomonadota, Rhodospirillales, Alphaproteobacteria, Acetobacteraceae, Commensalibacter, Commensalibacter sp. LMG 31819,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1151334,2,Bacteria, Bacillota, Eubacteriales, Clostridia, Peptostreptococcaceae, Clostridioides, Clostridioides difficile,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,1279,9,Bacteria, Bacillota, Bacillales, Bacilli, Staphylococcaceae, Staphylococcus, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,553,24,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Erwiniaceae, Pantoea, Pantoea ananatis,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,555,137,Bacteria, Pseudomonadota, Enterobacterales, Gammaproteobacteria, Pectobacteriaceae, Pectobacterium, Pectobacterium carotovorum,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,2625236,1,Bacteria, Pseudomonadota, Neisseriales, Betaproteobacteria, Neisseriaceae, Snodgrassella, NA,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,243160,2,Bacteria, Pseudomonadota, Burkholderiales, Betaproteobacteria, Burkholderiaceae, Burkholderia, Burkholderia mallei,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,417305,1,Bacteria, Pseudomonadota, NA, Betaproteobacteria, NA, NA, uncultured beta proteobacterium CBNPD1 BAC clone 578,Positive,Yard B
ApisM_MM__10_26_2021_barcode04,483908,16,Bacteria, Bacillota, Bacillales, Bacilli, Paenibacillaceae, Paenibacillus, Paenibacillus sp. P22,Positive,Yard B
